product,title,rating,body
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
Excellent Intentions",4.0,"This is great for my blemishes and oil, I recommend only using this at night because there is a white cast and it does pill."
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
Satisfied but still waiting for results",4.0,"Very happy with this, but still waiting for the effects (of curing blackened spots) to show."
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
the box was a bit ruff but the product was fine",4.0,The box was a little ripped and dented but the product came ok
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
👍",4.0,I love this product! Would recomend
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
Very good",4.0,Moisture
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
Worth it",4.0,I got my item seem to be working
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
Good product",4.0,Nice
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
Above average",4.0,"It doesn’t smell good, but it seems to be useful."
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
Decent",4.0,Keeps the skins nice and hydrated
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
Lightweight",4.0,One of my fav T.O products.
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
I haven’t used it very long!",4.0,To even out skin tone.
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
Short time to provide a review",4.0,Still using it. Let's see
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
Decent zinc serum!",4.0,"I really like how smooth and moisturizing this product serum feels on application. It is a high-strength vitamin-and-mineral blemish formula, with 10% pure niacinamide (vitamin B3) and 1% zinc PCA.Niacinamide reduces skin blemishes/clogged pores/fine lines, and visibly brightens skin tone. Zinc PCA visibly regulates excess sebum activity, and has all day oil control. I haven’t had any sensitivity to it. Love it!"
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
Not sure if it really works",4.0,"I saw an AD online about this product and decided to buy it. I kinda feel like it helped my acne little bit but when I ask my friends they said they didn't notice that much of a difference. To be honest, I didn't use it constantly. I would use it when I would realize that I have it at home."
"Amazon.com: Customer reviews: THE ORDINARY Niacinamide 10% + Zinc 1% 30ml, 1.01 Fl Oz, Liquid (Pack of 1)","4.0 out of 5 stars
Not sure",4.0,Not sure
